year,price,transmission,mileage,tax,mpg,engineSize,Make
2017,8695.0,0,26325.0,145,58.9,1.5,2
2017,9700.0,0,13449.0,145,65.7,1.0,3
2015,12991.0,0,25751.0,125,52.3,1.4,1
2015,11050.0,0,26499.0,30,61.7,1.7,4
2017,7995.0,0,15391.0,150,57.7,1.2,3
2018,17950.0,2,30000.0,145,49.6,2.0,0
2019,31720.0,1,15302.0,145,47.1,2.0,5
2019,13991.0,0,11146.0,145,60.1,1.0,3
2014,5890.0,0,40687.0,0,65.7,1.0,3
2009,3750.0,2,81300.0,30,55.4,1.3,2
2017,19998.0,1,18989.0,145,56.5,2.0,6
2017,8891.0,0,30994.0,160,44.8,1.5,3
2016,11120.0,0,23416.0,0,67.3,1.0,5
2015,16200.0,0,46525.0,160,49.6,2.0,5
2018,14157.0,1,29590.0,145,53.3,1.5,0
2016,20980.0,1,17500.0,200,39.8,3.0,0
2018,26800.0,2,16523.0,145,40.4,2.0,5
2017,22500.0,1,35016.0,150,54.3,2.0,0
2018,21999.0,0,19496.0,150,39.8,2.0,4
2019,26690.0,2,8140.0,145,35.3,2.0,0
2018,11695.0,0,12487.0,145,65.7,1.0,3
2020,14990.0,1,2.0,150,47.9,1.5,2
2016,16995.0,0,41443.0,30,67.3,2.0,5
2018,17998.0,0,15575.0,145,39.2,2.0,3
2019,24990.0,2,1777.0,145,58.9,2.0,0
2018,17995.0,0,18257.0,150,60.1,2.0,3
2017,8995.0,2,36681.0,145,47.9,1.2,4
2019,35470.0,1,1566.0,145,58.9,2.0,0
2015,7792.0,0,100000.0,20,68.9,2.0,3
2018,17650.0,0,6350.0,150,55.4,1.5,5
2019,24500.0,0,5000.0,145,40.4,2.0,5
2018,9750.0,0,15789.0,145,64.2,1.1,3
2014,15990.0,0,26000.0,30,62.8,2.0,5
2017,11490.0,0,14017.0,30,55.4,1.4,6
2019,29300.0,0,3378.0,145,39.2,2.0,5
2015,14120.0,2,29599.0,145,50.4,2.0,0
2017,15900.0,0,25276.0,145,54.3,2.0,3
2020,37507.0,2,7639.0,145,39.8,2.0,5
2019,18990.0,0,5199.0,145,67.3,1.6,6
2014,14500.0,1,39554.0,160,50.4,3.0,0
2018,14999.0,0,7298.0,145,58.9,1.0,3
2017,25490.0,1,35044.0,145,38.2,2.0,6
2019,18888.0,1,4000.0,145,46.3,1.0,5
2014,13350.0,1,42686.0,125,60.1,2.0,0
2020,24825.0,0,6000.0,145,43.5,1.5,5
2018,10699.0,0,28654.0,145,65.7,1.0,3
2016,8250.0,0,23916.0,20,62.8,1.0,4
2017,7298.0,0,22444.0,145,54.3,1.2,3
2015,12990.0,1,62338.0,125,61.4,2.0,0
2018,21600.0,0,23171.0,145,67.3,2.0,5
2016,17995.0,2,14805.0,30,61.4,2.0,6
2016,7498.0,0,35075.0,0,78.5,1.5,3
2017,13895.0,0,12554.0,145,56.5,1.5,6
2020,33993.0,2,603.0,145,38.7,2.0,0
2018,12999.0,0,20055.0,150,52.3,1.0,1
2017,6562.0,0,42998.0,145,64.2,1.0,1
2020,32850.0,2,12.0,145,62.8,2.0,0
2016,12998.0,0,23793.0,30,61.7,1.7,4
2017,14990.0,1,10687.0,0,78.5,1.8,2
2015,7650.0,0,46123.0,125,53.3,1.0,3
2018,27299.0,1,14000.0,150,38.2,2.0,1
2019,22480.0,2,2951.0,145,50.4,1.6,4
2015,6900.0,0,26413.0,30,55.4,1.2,4
2018,18350.0,0,24282.0,145,70.6,2.0,5
2016,10696.0,0,13000.0,20,60.1,1.0,3
2015,7995.0,2,11500.0,0,67.0,1.0,2
2019,35985.0,1,650.0,145,47.1,2.0,5
2016,8990.0,0,28656.0,20,60.1,1.0,1
2018,8520.0,0,4000.0,150,60.1,1.0,4
2019,12786.0,0,15953.0,145,49.6,1.0,1
2018,16195.0,0,19814.0,145,65.7,2.0,6
2019,21550.0,2,12487.0,145,46.3,2.0,1
2017,8498.0,0,28479.0,0,65.7,1.0,3
2015,14950.0,0,53065.0,30,61.4,2.0,5
2016,13000.0,0,35981.0,30,55.4,1.4,5
2019,13250.0,0,13500.0,145,57.7,1.6,1
2017,8495.0,0,19740.0,30,55.4,1.0,3
2015,9950.0,0,13762.0,20,60.1,1.2,1
2020,26950.0,0,5000.0,145,47.9,2.0,1
2020,10250.0,0,1131.0,150,51.4,1.0,1
2020,31498.0,2,50.0,150,32.8,2.0,1
2017,13650.0,0,13495.0,145,47.9,1.6,3
2019,15995.0,0,357.0,145,44.1,1.0,4
2019,8898.0,0,10621.0,150,57.7,1.0,6
2014,6765.0,0,52304.0,20,60.1,1.0,1
2019,25636.0,2,15571.0,145,48.7,2.0,5
2016,14998.0,0,41049.0,20,65.7,2.0,5
2009,2991.0,0,91379.0,150,48.7,1.3,2
2014,14799.0,1,51344.0,260,41.5,2.2,4
2019,17995.0,0,10491.0,145,38.2,2.0,3
2017,7540.0,0,21115.0,20,64.2,1.0,1
2019,29950.0,2,4750.0,145,33.2,2.0,5
2016,16259.0,2,39429.0,160,49.6,2.0,1
2019,19499.0,0,8987.0,145,38.2,2.0,3
2015,9298.0,0,20173.0,20,67.3,2.0,1
2017,14500.0,0,6994.0,30,54.3,1.0,3
2017,23990.0,2,9444.0,140,156.9,1.4,1
2018,12995.0,0,18350.0,145,64.2,1.0,1
2016,10250.0,0,27850.0,20,60.1,1.2,1
2019,30990.0,1,5200.0,145,45.6,2.0,5
2017,18100.0,2,20319.0,145,48.7,2.0,0
2019,25500.0,2,15519.0,145,51.4,2.0,3
2016,16195.0,0,35466.0,30,64.2,1.6,1
2019,18500.0,0,100.0,150,44.8,1.5,1
2016,16450.0,1,29156.0,145,52.3,2.0,3
2017,9695.0,0,17447.0,30,58.0,1.3,2
2019,21444.0,2,6295.0,145,40.9,2.0,5
2016,7300.0,0,15700.0,125,54.3,1.2,3
2016,6998.0,0,12170.0,0,69.0,1.0,2
2017,19950.0,1,31287.0,0,74.3,1.8,2
2017,10500.0,2,15200.0,145,60.1,1.2,6
2019,22990.0,2,5711.0,145,41.5,1.5,5
2016,12998.0,0,67643.0,30,61.4,2.0,5
2019,13286.0,0,6600.0,145,49.6,1.0,1
2015,9398.0,0,47049.0,160,51.4,2.0,4
2017,14491.0,0,38105.0,20,68.9,2.0,1
2019,13130.0,0,2400.0,145,48.7,1.1,3
2019,27498.0,0,40.0,150,52.3,2.0,1
2018,14999.0,0,35553.0,145,60.1,2.0,3
2016,11695.0,1,27490.0,0,86.0,1.5,2
2020,33000.0,2,6000.0,145,39.8,2.0,5
2019,16770.0,0,12942.0,145,74.3,1.5,3
2019,15690.0,2,3425.0,150,61.4,1.0,1
2019,15999.0,0,14296.0,145,60.1,1.0,3
2019,14750.0,2,6507.0,150,48.7,1.0,3
2017,19998.0,0,21576.0,145,49.6,1.4,5
2014,9990.0,0,83711.0,20,68.9,2.0,1
2015,15990.0,2,87597.0,160,51.4,3.0,0
2008,5795.0,1,91000.0,280,36.2,2.0,5
2019,39990.0,1,5243.0,145,40.9,3.0,5
2018,15250.0,0,21500.0,145,74.3,1.5,3
2015,9131.0,1,23271.0,30,58.0,1.3,2
2017,17888.0,0,30000.0,145,67.3,1.6,5
2015,7599.0,0,31433.0,125,53.3,1.0,3
2014,5390.0,0,70020.0,125,52.3,1.3,2
2017,10319.0,2,11617.0,145,44.1,1.6,3
2015,7698.0,0,55904.0,0,74.3,1.6,6
2017,19932.0,0,13096.0,145,56.5,2.0,1
2015,6700.0,0,14829.0,20,58.8,1.0,6
2017,13895.0,0,17849.0,30,61.7,1.7,4
2017,12595.0,1,15107.0,140,76.3,1.5,2
2016,8640.0,0,17782.0,125,54.3,1.2,3
2019,14995.0,0,51.0,145,58.9,1.0,3
2016,13995.0,2,58406.0,145,47.9,1.4,5
2019,21850.0,0,100.0,145,62.8,2.0,1
2018,13495.0,2,32000.0,150,48.7,1.0,3
2015,13500.0,0,33430.0,30,60.1,2.0,5
2016,13995.0,0,45984.0,30,64.2,1.6,1
2016,17850.0,1,28702.0,0,134.5,2.0,0
2019,11949.0,0,100.0,145,47.9,1.5,2
2019,14970.0,0,4061.0,150,60.1,1.0,3
2018,12190.0,2,30709.0,150,51.4,1.4,4
2019,21290.0,0,13346.0,150,37.7,2.0,3
2020,26139.0,2,6000.0,145,42.2,1.5,5
2019,19857.0,0,6272.0,145,50.4,1.0,5
2017,13650.0,0,38969.0,125,60.1,2.0,3
2018,12991.0,0,4500.0,145,60.1,1.0,1
2012,4895.0,0,104822.0,20,68.9,1.6,5
2018,14995.0,0,9000.0,145,58.9,1.0,3
2018,14485.0,0,16326.0,150,54.3,1.0,3
2017,28890.0,2,20768.0,145,55.4,2.0,5
2018,15999.0,1,27835.0,145,54.3,1.0,6
2019,22726.0,1,9987.0,145,65.7,2.0,0
2018,16012.0,2,28284.0,145,56.5,1.4,5
2015,9998.0,2,20450.0,125,51.4,1.2,6
2015,9450.0,0,55500.0,0,68.9,1.6,1
2013,6998.0,0,52682.0,30,57.6,1.2,1
2008,2675.0,0,130000.0,155,46.3,2.0,0
2017,35900.0,2,39458.0,150,34.0,3.0,5
2018,10500.0,1,30721.0,150,54.3,1.0,3
2019,17298.0,0,6829.0,145,47.1,1.5,1
2018,20495.0,0,10000.0,150,46.3,1.4,1
2017,10295.0,0,71480.0,30,64.2,2.0,3
2017,16500.0,0,28065.0,125,51.4,1.4,5
2018,24489.0,2,21992.0,145,39.8,2.0,1
2018,24990.0,1,20554.0,145,49.6,2.0,6
2016,32990.0,2,35285.0,200,47.9,3.0,5
2017,12500.0,0,33830.0,150,47.9,1.6,3
2014,11990.0,2,35000.0,30,65.7,2.0,0
2018,13709.0,1,38469.0,135,78.5,1.6,4
2019,14990.0,2,4879.0,145,45.6,1.0,1
2016,17029.0,1,35444.0,30,65.7,2.0,0
2012,5650.0,0,64000.0,145,48.7,1.6,3
2016,10250.0,0,34297.0,0,74.3,1.5,3
2016,18640.0,1,21000.0,150,55.4,3.0,0
2017,23500.0,2,47228.0,150,56.5,2.0,5
2019,18999.0,2,6204.0,145,39.8,2.0,1
2019,30886.0,2,2596.0,145,47.9,2.0,5
2019,27450.0,0,1241.0,145,42.2,2.0,1
2019,22442.0,0,3991.0,145,51.4,1.5,0
2019,23250.0,2,12045.0,145,55.4,2.0,0
2016,14999.0,0,27820.0,30,64.2,2.0,5
2017,8498.0,0,26710.0,30,58.0,1.3,2
2019,21000.0,1,11449.0,140,78.5,1.8,2
2020,20995.0,0,899.0,145,47.1,1.5,1
2017,17345.0,2,29084.0,145,54.3,2.0,3
2017,9457.0,0,10003.0,145,64.2,1.1,3
2017,15995.0,2,19000.0,20,68.9,1.5,0
2017,12000.0,2,25878.0,0,57.7,1.0,3
2018,20990.0,2,13268.0,145,47.9,2.0,0
2020,18900.0,0,10.0,150,60.1,1.0,3
2013,16199.0,1,62068.0,160,49.6,3.0,0
2018,9995.0,0,41545.0,150,60.1,1.0,1
2017,11645.0,0,27203.0,20,60.1,1.2,1
2009,2500.0,0,102950.0,150,49.6,1.2,3
2019,17770.0,1,45.0,145,45.6,1.5,6
2019,23985.0,2,10.0,145,39.8,1.5,1
2017,6810.0,0,21374.0,20,64.2,1.0,1
2015,18500.0,1,26240.0,160,50.4,2.0,5
2017,17599.0,2,39990.0,235,42.8,2.2,4
2019,24590.0,1,6810.0,145,40.4,2.0,5
2019,17995.0,0,5812.0,150,34.9,1.6,4
2017,11499.0,0,28604.0,0,74.3,1.5,3
2012,2995.0,0,98000.0,125,50.4,1.2,3
2017,9750.0,0,25500.0,145,65.7,1.0,3
2016,19900.0,2,35252.0,205,40.4,2.0,5
2018,15998.0,0,37324.0,145,28.0,2.5,4
2015,9400.0,0,10414.0,20,60.1,1.0,3
2019,24498.0,2,14897.0,145,52.3,2.0,0
2015,12000.0,1,42929.0,0,72.4,1.8,2
2018,6845.0,0,30685.0,145,60.1,1.0,4
2017,13500.0,0,11286.0,30,54.3,1.0,3
2007,1295.0,0,90800.0,125,51.4,1.1,4
2014,24480.0,1,66088.0,205,47.1,3.0,0
2017,8991.0,2,15917.0,145,47.9,1.2,4
2017,10299.0,0,11845.0,145,60.1,1.2,1
2015,15800.0,0,16375.0,125,60.1,2.0,5
2017,15000.0,0,39838.0,145,62.8,2.0,0
2018,15800.0,0,27266.0,145,65.7,2.0,6
2018,62790.0,2,25062.0,150,37.2,4.0,5
2018,11989.0,0,29086.0,145,74.3,1.5,3
2018,21839.0,0,9398.0,145,35.8,1.6,4
2016,11999.0,1,43656.0,30,62.8,2.0,1
2020,43990.0,2,2500.0,145,37.7,3.0,5
2018,9999.0,0,24975.0,145,64.2,1.1,3
2019,41995.0,2,3800.0,145,33.6,2.0,1
2019,19950.0,0,3543.0,145,47.1,1.5,1
2016,17798.0,2,29777.0,145,47.9,1.4,5
2017,12995.0,2,12000.0,145,60.1,1.2,1
2017,36490.0,2,27838.0,150,34.0,3.0,5
2018,7298.0,0,3895.0,145,60.1,1.0,4
2019,20500.0,0,1612.0,145,42.8,1.5,0
2019,22836.0,0,5224.0,145,50.4,1.6,1
2017,16990.0,2,34027.0,150,57.7,2.0,6
2015,12690.0,2,16150.0,30,62.8,2.0,1
2019,33991.0,2,7981.0,145,32.8,2.0,1
2017,8800.0,0,24881.0,145,60.1,1.0,1
2020,19995.0,1,500.0,150,50.4,1.0,3
2016,10995.0,1,14500.0,0,78.0,1.5,2
2013,5895.0,0,39000.0,20,60.1,1.0,1
2019,26950.0,1,7616.0,145,47.1,2.0,6
2019,50382.0,2,4846.0,150,37.7,3.0,0
2019,12999.0,0,9977.0,145,47.9,1.5,2
2020,21490.0,2,1177.0,145,42.8,1.5,1
2017,12379.0,1,53505.0,145,62.8,2.0,1
2018,24698.0,2,21237.0,150,70.6,2.0,5
2019,25850.0,2,1980.0,145,65.7,2.0,0
2015,19990.0,1,31000.0,200,40.4,2.0,5
2015,6359.0,0,56162.0,0,83.1,1.4,6
2019,23499.0,1,11548.0,145,49.6,2.0,6
2019,26202.0,2,4019.0,145,37.7,2.0,1
2018,29000.0,2,3420.0,145,37.2,2.0,3
2020,38990.0,2,5000.0,145,44.8,2.0,5
2017,12489.0,0,13530.0,150,74.3,1.5,3
2018,20000.0,1,10999.0,145,57.7,2.0,3
2017,16500.0,0,28189.0,145,41.5,2.0,3
2018,10950.0,0,7100.0,145,65.7,1.0,3
2017,15498.0,0,23763.0,145,54.3,2.0,3
2016,17498.0,2,19432.0,30,62.8,2.0,1
2014,40990.0,1,63476.0,555,28.8,4.0,5
2019,26000.0,2,12209.0,145,62.8,2.0,0
2016,15280.0,0,29803.0,145,53.3,2.0,1
2017,10298.0,0,26234.0,0,65.7,1.0,3
2018,19990.0,1,19234.0,145,47.1,2.0,0
2016,11698.0,0,24015.0,0,67.3,1.0,5
2018,11250.0,0,12997.0,145,58.9,1.0,3
2019,29999.0,1,4750.0,135,43.5,1.4,1
2013,4998.0,0,74512.0,0,76.4,1.5,3
2016,16998.0,0,23933.0,20,65.7,2.0,5
2019,28990.0,1,3731.0,145,39.8,2.0,1
2019,14995.0,0,7166.0,145,56.5,1.0,3
2011,4995.0,0,45000.0,115,50.4,1.2,3
2019,29995.0,2,9848.0,150,48.7,2.0,0
2018,10999.0,0,39341.0,145,88.3,1.5,3
2019,10495.0,0,10232.0,145,61.4,1.0,6
2018,11495.0,0,10806.0,145,65.7,1.0,3
2014,12750.0,0,50143.0,20,68.9,2.0,5
2017,14860.0,2,53850.0,145,62.8,2.0,6
2019,20950.0,1,3510.0,145,42.8,1.5,1
2019,20390.0,2,8219.0,145,52.3,2.0,1
2015,6700.0,0,55864.0,20,70.6,1.6,3
2019,25995.0,1,611.0,145,38.2,2.0,6
2017,11750.0,0,40195.0,30,61.7,1.7,4
2016,7995.0,1,11000.0,145,47.9,1.2,4
2019,24290.0,1,12647.0,145,38.7,1.5,1
2016,12495.0,0,46485.0,20,68.9,2.0,1
2010,2950.0,0,62000.0,30,56.5,1.2,4
2016,10295.0,0,16753.0,20,60.1,1.2,1
2019,20000.0,0,4986.0,145,47.9,1.0,5
2018,11250.0,0,8564.0,150,60.1,1.0,3
2018,40995.0,2,7968.0,145,34.0,3.0,5
2017,9995.0,0,10360.0,145,58.9,1.5,2
2019,13498.0,2,14113.0,145,61.4,1.0,6
2019,30999.0,2,4978.0,145,32.8,2.0,1
2016,8250.0,0,37885.0,20,62.8,1.0,3
2020,23990.0,1,4616.0,145,45.6,1.0,1
2013,12295.0,0,43573.0,125,57.6,2.0,2
